alpha,delta,u,g,r,i,z,redshift,plate,MJD,fiber_ID,y
328.335723,16.68985446,21.66623,21.88026,20.15248,19.27883,18.9608,0.4185616,5020,55852,401,0
333.9236167,17.64594244,22.21265,21.86902,20.08803,19.27823,18.70921,0.5145164,5030,55830,533,0
242.0885175,14.28506018,22.09385,21.26598,19.43357,18.60947,18.12279,0.4626799,2524,54568,56,0
19.09489536,-0.456906359,23.24477,21.88486,20.51368,19.69092,18.98341,0.5615912,4227,55481,183,0
16.18401347,-0.620737079,20.58094,18.55181,17.4766,17.03581,16.67005,0.137136,396,51816,165,0
15.09536279,-0.553324118,25.39528,24.5106,21.65342,20.57076,19.83823,0.5556865,7872,57279,147,0
18.21708282,-0.540431012,22.8504,22.86227,22.41734,21.71473,20.78993,0.8948057,9391,58072,604,0
240.1486085,36.94732821,19.15731,17.95292,17.47702,17.31019,17.18824,-0.001062211,3478,55008,423,2
240.43318,36.66411218,18.5318,17.49413,17.09538,16.96299,16.94588,-0.000174374,3478,55008,473,2
193.9129905,7.698907946,19.83975,19.43423,19.28466,19.13482,19.21125,0.6419694,1792,54270,560,1
212.0750912,57.41925707,18.91647,16.9451,16.05118,15.60236,15.25753,0.05948798,1159,52669,507,0
222.780099,54.1978027,22.65538,20.70441,19.02016,18.41813,18.07772,0.3093612,6711,56388,30,0
109.2083376,39.79537154,19.20913,17.23305,16.16147,15.71611,15.33883,0.1132572,3655,55240,520,0
8.151177684,14.92318132,20.91494,18.695,17.77902,17.39362,17.17115,-8.16E-05,3133,54789,236,2
323.9517127,1.041842595,20.73106,19.48924,18.89254,18.50462,18.44521,0.103764,1029,52912,450,0
322.394698,0.851836483,20.58586,19.08678,18.40362,18.00504,17.80436,0.04964194,1028,52884,508,0
323.8263277,1.01022529,22.00762,21.06393,20.65121,20.42544,20.5022,-0.000834315,5144,55829,273,2
321.6259421,0.917856507,20.82334,18.84813,17.68618,17.21112,16.86217,0.1659471,987,52523,631,0
228.2087264,14.02159407,24.64348,21.80752,21.65445,21.60738,21.70144,3.168052,5486,56030,207,1
5.980482225,1.656832671,23.95678,22.52691,21.29536,19.95155,19.2818,7.51E-05,7854,56989,182,2
166.7733318,28.78692446,18.67216,17.58479,17.23457,17.01149,16.8835,0.03291672,2213,53792,310,0
191.7334511,14.39947212,22.32418,19.78805,18.2533,17.66551,17.26784,0.2671908,1770,53171,235,0
347.418364,22.53271446,20.96391,19.33988,18.58661,18.23541,18.0356,-0.000421834,2629,54087,489,2
25.31816909,12.3962923,19.66217,19.35682,19.3146,19.31163,19.27065,0.729179,11061,58428,807,1
132.4724209,-1.425171019,24.99604,21.97334,20.27761,19.47553,19.03832,0.4684933,3812,55513,281,0
358.9672556,26.18389058,23.81957,22.45176,21.01997,19.8663,19.40113,0.5712339,6517,56563,157,0
4.850010843,26.26178527,23.50576,23.18598,21.61815,20.40376,19.5676,0.6758693,7662,57358,651,0
6.457190925,26.31588916,26.10623,23.49861,21.59511,20.50336,19.82888,0.5940167,7662,57358,967,0
355.9801794,16.01430755,19.75687,19.14941,18.90903,18.86256,18.8401,9.61E-06,6138,56598,318,2
329.7578802,17.92697747,21.43922,20.96877,20.69514,20.31302,20.07991,0.5744612,7572,56944,379,1
17.1105133,3.27766028,21.95225,22.03988,21.55581,21.43752,20.91806,1.103464,8756,57687,174,1
123.0342385,43.34290728,22.53886,22.14284,22.09939,21.93097,21.3819,1.442993,8278,56990,308,0
221.9323749,61.66089561,24.20998,21.36782,19.47823,18.79136,18.54492,0.3731053,6982,56444,551,0
224.8238279,60.65387861,22.43557,21.17364,20.04417,19.32889,19.02278,0.5293325,6982,56444,213,0
201.8409275,46.43668364,16.79175,15.53918,15.73807,15.89135,15.97752,-0.000254737,1463,53063,434,2
346.8084452,29.69168052,24.65599,24.69337,22.28687,20.68967,20.01352,0.7552643,7769,58420,935,0
332.440229,27.01733115,26.07914,21.09739,19.28513,18.4933,18.11146,0.452971,5958,56213,704,0
245.4862286,41.0197941,18.68299,17.72675,17.47595,17.1918,17.17989,0.07806654,1172,52759,340,0
143.9504169,48.34931344,23.01308,21.91366,21.11469,20.91192,20.46497,0.3872002,7298,56661,377,0
336.5007033,18.07523742,26.46481,22.73597,21.26633,20.11636,19.46357,0.5777825,5024,55854,327,0
6.463368558,-8.131235051,22.93072,21.66766,20.86525,20.05129,19.84201,0.5849837,7151,56598,255,0
241.7369075,11.92028456,19.10497,18.49553,18.20946,18.1439,17.87229,2.203099,5204,56036,788,1
36.41097923,1.032337885,22.54497,21.84342,21.58462,21.49866,21.31812,-0.000156731,2635,54114,527,2
4.240125268,26.29581214,22.69494,21.93556,21.88609,21.69121,21.33181,2.273092,7662,57358,515,1
336.2460851,18.00456404,25.50994,22.46529,20.69601,19.53836,19.04457,0.5494197,5030,55830,929,0
355.7295974,20.12397548,26.02891,22.18748,20.38079,19.48099,19.9606,0.5176299,6126,56269,599,0
333.3998358,5.213219137,26.1567,21.77788,19.87688,18.97405,18.53744,0.4671381,4318,55508,825,0
234.3439142,17.04932962,19.4742,17.88607,17.08646,16.65017,16.32129,0.09226763,2795,54563,464,0
14.68437394,-0.612635052,22.6396,22.36626,21.77886,21.00205,20.86647,0.6477484,9389,58097,141,0
0.514521078,-4.350221613,17.42567,16.42614,16.09712,15.96319,15.9239,-4.96E-05,2624,54380,385,2
0.96430067,-5.413381644,19.21504,18.23899,17.90288,17.79751,17.75523,-0.000667929,7034,56564,138,2
199.7630541,7.587257636,21.7272,20.9708,20.96074,21.00609,20.55572,2.262314,5429,55979,461,1
124.6140792,58.15351041,23.76271,21.94781,20.64429,20.49964,20.20633,3.744667,5149,55944,866,1
122.4714401,56.321368,21.51628,20.8198,20.82826,20.74263,20.29006,0.7415615,5149,55944,375,1
212.6479624,2.998323484,20.0181,18.39857,17.51853,17.12395,16.80645,0.08090775,532,51993,617,0
229.2133405,15.94700686,22.12779,20.84262,19.13484,18.51807,18.23695,0.3486961,5486,56030,954,0
331.023912,18.76103727,22.22759,20.74431,20.52016,20.46336,20.04469,2.7008,5021,55863,292,1
322.7089562,0.981137273,24.21155,21.6055,20.06513,19.19115,18.9648,0.5464625,4194,55450,649,1
252.6479063,44.56287712,23.92372,23.67146,21.92868,20.63272,19.8771,0.757149,8536,58015,767,0
255.9141023,40.24677201,21.73745,20.91859,20.63881,20.49291,20.43591,-3.96E-05,6063,56098,201,2
254.0338146,42.76285533,25.92483,21.54956,21.57378,21.0568,20.57673,3.045817,8533,58017,888,1
219.8892994,53.58928487,24.82499,22.39935,20.60935,19.56221,19.05053,0.5525894,6718,56398,869,0
227.339224,50.52673268,22.95364,22.66533,20.70322,19.55806,19.01011,0.5706279,6727,56369,719,0
18.44986009,11.56987178,24.63902,21.86154,20.1171,19.30245,18.51453,0.5068542,4667,55868,737,0
328.1779219,9.527014855,20.05754,18.07843,17.04845,16.48675,15.98556,0.1111922,4095,55497,432,0
189.4407852,43.06891052,22.77309,21.53136,19.66106,18.72695,18.38258,0.4988213,6617,56365,461,0
5.174805835,26.82343081,25.50193,22.39359,20.80566,19.87703,19.36173,0.5949364,6280,56570,479,0
32.07168456,5.919206745,18.27281,17.00914,16.58095,16.38691,16.32016,0.00043863,7256,56658,438,2
216.2522058,18.20360128,23.05436,22.6289,21.56735,20.33508,19.98511,1.38806,5459,56035,963,1
209.6224413,19.20252781,22.95665,22.29974,20.27768,19.31551,18.94607,0.5589835,5868,56045,195,0
183.0973589,7.630912328,22.7713,21.02843,19.27023,18.62991,18.20091,0.3576152,5393,55946,276,0
247.2334719,14.16324074,19.30935,19.35101,19.12874,19.0866,19.24846,1.356175,2202,53566,637,1
200.966627,28.72256456,19.78617,18.39655,17.77993,17.43253,17.18818,0.03648278,2002,53471,63,0
178.2450969,-1.878970472,23.62828,21.62989,21.37097,21.37285,21.002,0.000357629,3790,55208,38,2
19.16271237,-1.229855383,26.05586,24.3483,22.11954,20.73888,19.99675,-0.001279818,7875,56980,951,2
27.34951527,-1.174674778,22.54069,21.97868,21.21875,20.06903,19.605,0.6705766,3606,55182,404,0
7.797656869,26.3696434,22.1007,20.0997,18.56478,17.97181,17.61903,0.268955,6281,56295,918,0
355.4053439,25.96925759,21.51525,20.12438,18.63434,18.01302,17.59102,0.2833986,7699,57574,139,0
9.629084725,26.25814152,22.78878,22.22108,20.44227,19.59536,19.13758,0.4637564,6282,56572,45,0
355.3032844,26.07656204,24.38268,22.43745,20.62359,19.67554,19.56668,0.5048659,6516,56571,339,0
323.2203344,8.91474502,25.80652,21.00661,19.18167,18.4446,18.03249,0.4293073,4089,55470,104,0
173.1032852,50.63092608,24.79827,21.48571,20.20234,19.42669,18.78815,0.5728366,6691,56413,55,0
162.02295,23.82253744,20.55916,18.15737,17.05231,16.6743,16.45316,0.00013563,3251,54882,446,2
121.8128355,42.74868513,21.86095,20.54283,18.73184,18.15851,17.75859,0.3599658,437,51876,34,0
24.54792459,29.56235965,24.90207,20.51875,18.87144,18.26019,17.83852,0.3385598,6267,56279,654,0
27.30926621,-1.130360835,23.23995,22.49392,22.04955,21.75395,21.86149,0.8211906,9377,58098,158,0
16.50757271,-1.200665919,24.25303,26.28885,21.58188,20.52875,19.70378,0.7483509,7873,57307,961,0
24.75193933,-1.204345602,23.226,22.13431,20.79127,19.95793,19.39692,0.5402018,3639,55205,340,0
116.5163705,42.46054907,22.88733,21.63388,20.75783,20.38218,19.97056,-0.000221991,3674,55182,612,2
118.3848302,42.78530203,20.00787,19.77456,19.53773,19.61108,19.36019,0.9461005,434,51885,594,1
120.9556668,43.20589298,21.60336,21.71424,21.28302,21.24753,20.67751,1.393133,8277,57073,178,1
122.3713933,43.20069541,18.82584,17.5153,17.56582,17.6348,17.662,-0.000236227,546,52205,325,2
348.6510461,15.87707397,22.43078,21.79699,21.71086,21.44386,21.26556,-0.001087446,6135,56192,218,2
130.0937964,14.1705365,21.95526,19.28602,17.80931,16.75016,16.16737,-2.22E-06,2429,53799,305,2
128.4212035,60.86488993,20.69615,20.09436,19.89416,19.82649,19.80655,2.487931,5707,56269,808,1
132.1285164,3.911037914,21.20195,18.75708,17.46619,16.95322,16.61439,0.1999967,3811,55538,778,0
244.7081994,10.92012627,19.61337,18.64772,18.29262,18.15632,18.09569,-0.000124591,5205,56040,952,2
152.7190797,25.16781505,22.19843,21.24422,21.13754,20.94659,21.24784,2.74231,6466,56310,198,1
330.2855354,5.094363324,22.38489,19.8422,18.32667,17.76691,17.34572,0.2335509,4317,55480,622,0
127.0240599,34.8579867,23.26167,20.82478,19.62722,19.17925,18.76321,0.1600243,11651,58511,319,0
129.8743086,36.75411526,25.89903,23.63441,22.0857,20.72923,19.8548,0.6799195,8858,57450,101,0
353.3623792,25.92759573,22.13461,20.99404,20.55341,20.43375,20.37587,-0.000956377,7668,57579,624,2
350.6193382,19.80193739,25.5137,21.99724,20.31774,19.48166,19.23048,0.3422019,6123,56217,23,0
351.5581444,19.84606298,25.91769,22.78107,20.91899,19.84842,19.40605,0.5878651,6124,56211,279,0
352.7305099,25.80459676,19.80427,19.39611,19.13966,18.86057,18.95221,1.627858,7701,57356,148,1
220.6816239,18.07625242,22.71654,21.76976,19.9692,19.16627,18.60135,0.4605082,5469,56037,913,0
162.0364897,50.31217535,24.51423,23.16138,21.0319,19.98782,19.19338,0.5851412,8162,56993,659,0
57.58032227,-0.521003605,18.72355,17.67147,17.30933,16.95851,16.77576,0.05383282,1242,52901,176,0
52.10121012,-0.630423324,23.79581,22.27237,20.33554,19.44454,18.86517,0.4764577,1566,53003,114,0
322.4921037,0.943072684,23.60888,22.59297,21.0528,20.08894,19.52938,0.5015158,4193,55476,947,0
111.1694801,42.40959676,25.85762,23.06452,21.86351,20.32011,19.85477,0.000122285,10656,58163,557,2
211.234069,55.92916601,24.15326,22.49727,20.42624,19.2648,18.9562,0.5515292,6801,56487,925,0
238.2604799,0.477883425,16.17474,15.59182,15.41703,15.35907,15.34584,-5.45E-05,343,51692,382,2
7.446653345,11.8752048,21.80273,20.89778,18.93957,18.25948,17.74257,0.3788283,6195,56220,742,0
22.47608743,11.33137393,21.92115,19.47703,19.55742,18.09078,17.3309,5.00E-05,4666,55832,424,2
123.6424728,57.22659506,20.14632,20.0958,19.82116,19.85743,20.15356,1.283814,7280,56709,846,1
324.7131286,8.996632232,25.55654,21.37591,19.67185,18.78911,18.41509,0.481971,4088,55451,865,0
172.5789025,7.369774781,21.65608,21.62771,19.60942,18.67968,18.14341,0.5005713,5374,55947,341,0
355.4809025,26.0847929,20.28706,18.78514,17.60323,17.0014,16.66532,0.2240944,6516,56571,300,0
6.615017309,26.36160096,26.08852,22.46036,20.64331,19.73049,19.01098,0.6073028,6281,56295,627,0
5.004234964,26.29437251,22.34863,22.13528,20.33185,19.39207,18.95244,0.5683526,6279,56243,781,0
220.005703,25.00710684,19.38164,18.26387,17.81935,17.55762,17.4492,0.03419822,2139,53878,497,0
222.2445197,24.25755381,19.43441,18.25222,17.72819,17.38804,17.18223,0.07023814,2143,54184,186,0
180.6327798,-1.995728605,22.06664,20.98857,20.73022,20.64433,20.08378,0.000342384,3776,55209,8,2
204.8717323,45.82267075,23.18829,21.38578,21.02421,21.11565,20.94805,2.768771,7429,56740,391,1
206.6746987,45.48450454,22.41372,20.82043,20.68801,20.5896,20.24463,-8.70E-05,6628,56366,830,2
208.2880088,45.12343271,21.6778,21.24885,21.38424,21.35469,20.55627,4.16E-05,6629,56365,586,2
134.2192653,4.169567554,22.5173,22.44513,21.03195,20.12788,19.80264,0.6224015,3814,55535,829,0
339.728893,18.51283347,25.04025,20.40064,18.82211,18.23483,18.00341,0.3530702,5026,55855,488,0
344.7385988,19.16158503,21.74907,21.4018,20.03824,19.21383,18.6605,1.203174,5027,56218,991,1
246.146824,40.25586342,19.27303,16.93624,15.9748,15.45229,15.05809,0.05935302,1172,52759,404,0
243.5055755,42.62275863,19.53222,17.88652,16.9227,16.36655,16.03061,0.1372219,1170,52756,42,0
347.4261904,12.73999339,22.08647,21.18979,20.92892,20.87828,20.47924,2.515493,6146,56265,70,1
112.4316526,44.04506566,25.58518,23.81051,21.97407,20.78196,19.92939,-0.000210977,10655,58172,537,2
114.1929857,46.74040276,24.00837,23.18726,21.66471,20.57317,19.858,0.000173396,8306,57419,595,2
134.0182533,64.35985692,24.32026,21.49508,19.58566,18.92647,18.49279,0.3469093,5714,56660,752,0
143.826423,48.46161242,23.664,22.52316,20.75542,19.69305,19.27007,0.5048965,7449,56740,747,0
142.9754676,47.98294149,25.08445,22.33044,20.04183,19.36239,18.76986,0.4086576,5731,56363,104,0
145.6637134,2.277119433,21.02661,19.53295,17.94546,17.36328,16.99993,0.2894006,477,52026,581,0
44.65622074,-0.468902855,22.16628,21.02733,19.8714,19.26089,18.92031,0.232559,808,52556,301,0
192.0795546,50.86386784,24.53629,20.71562,19.01088,18.40621,18.02684,0.3438453,6669,56413,758,0
346.6764678,6.722091282,26.71095,24.40437,22.18239,20.55799,19.88671,0.7179198,11302,58436,663,0
212.2940415,55.54127519,22.49218,21.0112,19.21872,18.57716,18.17605,0.3476388,6797,56426,646,0
240.3947956,0.513032021,20.36158,19.94628,20.11743,20.34455,20.84929,-0.000418522,344,51693,387,2
321.0030701,0.854216676,23.19589,22.56815,20.96958,19.87042,19.21666,-6.80E-05,4193,55476,679,2
148.2254872,2.165310616,21.24595,20.74761,20.50873,20.4716,19.89093,2.52766,4743,55645,114,1
148.379956,2.092221436,20.29367,19.86814,19.84109,19.77176,19.625,0.6900568,481,51908,508,1
231.4958328,32.60411502,20.47361,18.92757,17.90451,17.41205,17.01423,0.1588448,1387,53118,518,0
226.6913048,33.95463614,23.46856,22.94266,21.19169,19.945,19.58598,0.679083,4717,55742,249,0
197.0127586,0.510131264,19.77766,18.70723,18.52917,18.53586,18.59461,-0.000137777,7456,56727,569,2
173.9749652,42.69689907,25.30857,21.24874,19.51676,18.78094,18.33335,0.4407237,4699,55684,922,0
200.812894,42.15470038,20.24343,18.48544,17.62831,17.22449,16.93439,0.07591684,1462,53112,455,0
187.7665961,43.22595674,23.4362,22.74582,21.10756,19.96059,19.49777,0.5554018,4705,55705,805,0
7.383817338,26.70038475,22.16463,20.91334,19.11657,18.3086,17.72285,0.4578021,6281,56295,821,0
358.8598375,26.5932652,23.77819,22.38597,21.73668,20.60493,19.89207,0.5267276,7666,57339,627,0
356.5655527,26.5269382,21.78136,20.49444,18.80516,18.16172,17.77911,0.3294878,6516,56571,76,0
196.3096631,14.21455706,22.5448,22.33422,20.73463,19.66738,19.29598,0.5734873,5420,56009,349,0
32.79542878,-1.172585789,19.95535,18.9721,18.31249,17.93103,17.7416,0.1909509,1073,52649,288,0
17.87617147,-1.240278587,24.69897,21.67238,20.10954,19.05783,18.33752,-8.77E-05,1499,53001,208,2
27.9408684,-1.141091336,19.86456,18.86765,18.17447,17.75321,17.56978,0.1945639,1076,52914,187,0
207.4701772,52.35897879,18.96784,18.7333,18.63334,18.33567,18.35832,1.680211,1043,52465,199,1
209.2524926,52.00510559,19.75042,18.54098,18.00583,17.80949,17.73236,-0.000428085,1043,52465,9,2
214.3179609,50.66642436,21.01163,19.77633,19.52854,19.47492,19.41763,-0.000408906,6742,56415,190,2
217.7806121,49.58279006,20.04844,19.07306,18.8038,18.72426,18.46855,2.365504,6724,56416,218,1
206.9785752,26.09956464,21.11247,20.46012,20.1497,20.07413,20.04721,-0.000249222,6002,56104,974,2
28.73376525,12.20306941,20.27027,19.96943,19.89814,19.73404,19.68971,1.543033,11078,58437,440,1
10.19501781,26.24067426,19.24549,17.24365,16.21071,15.74605,15.38976,0.1002018,6284,56310,918,0
330.5815831,11.1347874,21.0235,20.61535,20.57825,20.52201,20.28521,2.176306,5065,55739,632,1
115.5975274,42.34491596,25.06365,21.47114,20.9846,20.71433,20.55077,7.46E-05,3669,55481,250,2
207.046821,45.40060364,21.21583,21.35359,20.88414,20.65873,20.53205,1.211534,7428,56781,453,1
341.2723469,1.263102566,21.43326,21.56292,21.54988,21.67597,21.24421,-0.002675624,9171,58068,457,2
37.95655205,-1.184589258,22.84938,22.62527,22.85454,21.41978,20.9956,0.7357653,9313,57727,715,0
359.5029767,21.57063942,22.27195,21.21509,20.31187,19.54866,18.94597,-0.000145368,7595,56957,614,2
242.5296727,43.4581827,19.06716,17.20977,16.27894,15.85819,15.53006,0.1120439,1170,52756,539,0
213.4753429,57.08592267,20.47809,18.67662,17.6341,17.21928,16.89121,0.1600059,1159,52669,23,0
246.7867097,50.4482659,18.62235,16.96509,16.33175,16.07794,15.95395,-0.00077537,3288,54908,612,2
352.0195645,25.76335179,20.87021,20.72939,20.70638,20.72448,20.77606,0.9138467,7701,57356,266,1
354.9479989,26.01209556,23.16908,20.6708,20.15148,19.91438,19.71834,-0.001192703,6516,56571,418,2
122.5806011,43.35599544,19.58689,19.31341,19.04557,19.03465,19.10104,1.335263,439,51877,84,1
152.5554829,20.6956337,22.07397,21.53818,21.36767,21.50188,21.24319,2.740585,5893,56034,226,1
356.8329749,20.18151414,25.19439,23.43121,20.93701,19.89729,19.47973,0.5115643,6126,56269,811,0
237.140617,38.90328665,17.72759,17.36299,17.17781,17.12708,17.17509,1.385778,1680,53171,9,1
190.1878038,11.61972488,21.6643,20.50776,20.26739,20.05617,19.95164,2.901392,5409,55957,350,1
126.1086755,34.17292898,26.94954,21.34807,19.4763,18.55146,18.15897,0.5052924,4442,55532,601,0
14.80094824,-0.466703775,26.35785,23.58657,21.20148,20.03349,19.66007,0.5778639,4225,55455,351,0
16.16845369,-0.424988444,22.70113,21.73113,20.14335,19.25759,18.67206,0.5764927,4226,55475,443,0
16.3205441,-0.436795971,21.50779,20.42384,19.2568,18.74631,18.48287,0.2990277,670,52520,173,0
20.53268992,-0.56286382,19.83119,18.47024,17.62063,17.21291,16.90123,0.1761107,399,51817,268,0
19.40891999,-0.43886268,22.51027,22.7587,22.2378,21.77806,21.16616,0.9167365,9328,57727,541,0
154.159904,47.00984155,22.42818,21.25225,20.75766,20.45931,20.40525,0.1680133,7384,56715,904,0
259.4084815,-13.6243266,19.86092,17.23141,16.0046,15.53063,15.21104,-0.000206594,2535,54632,191,2
320.8510986,0.872717321,20.02902,19.34464,18.99327,18.77556,18.81152,0.1456348,1027,52557,518,0
318.3004414,0.85265669,20.66751,18.94109,18.34202,17.95021,17.69396,0.09774439,1026,52558,417,0
323.0112637,0.965574994,22.53833,21.6549,21.26357,20.87731,20.6147,1.263215,9163,58043,482,0
322.5282669,0.919445857,20.07349,18.95151,18.37631,17.99484,17.82917,0.1008749,1028,52884,549,0
322.7261086,0.997602719,20.12398,19.06546,18.25568,17.79934,17.62533,0.1764349,1521,52945,536,0
320.914169,0.948677278,23.08399,22.68685,22.20885,21.84205,22.74276,0.9370065,9225,58013,616,0
324.1276187,0.93976855,24.4348,22.56663,22.30054,21.45486,22.014,0.2120727,9227,57932,134,0
117.4288081,52.00593576,19.66667,17.8577,16.96923,16.55789,16.23653,0.06638221,1869,53327,405,0
109.9716599,41.45238209,24.40969,23.18227,20.96026,19.77439,19.3079,0.5869172,3655,55240,621,0
301.8818547,60.23613223,18.20239,15.69526,14.70661,14.33585,14.13267,-0.0001372,2554,54263,439,2
142.2923554,47.66989722,18.96486,17.38289,16.51875,16.08681,15.77187,0.1163492,834,52316,342,0
48.6945387,-0.573662168,21.56355,19.57398,18.54963,18.11136,17.78466,0.1153443,1565,53002,304,0
168.9607912,42.14335954,23.83456,22.06059,20.41184,19.60216,19.14109,0.5826485,4686,56013,437,0
